Correlation,Centrality,Ground Truth
0.25223316900768417,degree_centrality,importance
0.2727040516932828,degree_centrality,doctypebranch
0.36476743880815415,in_degree_centrality,importance
0.3122933165950565,in_degree_centrality,doctypebranch
-0.05228903590324755,out_degree_centrality,importance
0.027938447643960154,out_degree_centrality,doctypebranch
0.04580493380476309,betweenness_centrality,importance
0.008066836336934436,betweenness_centrality,doctypebranch
0.36505137547318445,closeness_centrality,importance
0.31132754024093806,closeness_centrality,doctypebranch
0.2507635444843525,core_number,importance
0.27402754288839254,core_number,doctypebranch
0.36476743880815415,relative_in_degree_centrality,importance
0.3122933165950565,relative_in_degree_centrality,doctypebranch
0.36532500571378923,eigenvector_centrality,importance
0.3061422199226328,eigenvector_centrality,doctypebranch
0.35973464976614516,pagerank,importance
0.3056241099484599,pagerank,doctypebranch
-0.04367418314038406,hits_hub,importance
0.027032093497561374,hits_hub,doctypebranch
0.23000061636561014,hits_authority,importance
0.19704594385037508,hits_authority,doctypebranch
0.36495687823732875,harmonic_centrality,importance
0.31104181641710665,harmonic_centrality,doctypebranch
0.36309576553520434,disruption,importance
0.28529712614239416,disruption,doctypebranch
0.36563808586865165,composite,importance
0.3104133592344812,composite,doctypebranch
