Correlation,Centrality,Ground Truth
0.08952766146391136,degree_centrality,importance
0.0850917592858399,degree_centrality,doctypebranch
0.3056350157338726,in_degree_centrality,importance
0.17317182735727796,in_degree_centrality,doctypebranch
-0.24322439286847472,out_degree_centrality,importance
-0.12520727654466984,out_degree_centrality,doctypebranch
0.11646618679515187,betweenness_centrality,importance
-0.041720789446879035,betweenness_centrality,doctypebranch
0.2981124370234234,closeness_centrality,importance
0.17293069682394482,closeness_centrality,doctypebranch
0.10158215031621216,core_number,importance
0.07499791603265137,core_number,doctypebranch
0.3056350157338726,relative_in_degree_centrality,importance
0.17317182735727796,relative_in_degree_centrality,doctypebranch
0.29053076519890475,eigenvector_centrality,importance
0.16091902573529987,eigenvector_centrality,doctypebranch
0.31811249411601555,pagerank,importance
0.16426904799813508,pagerank,doctypebranch
-0.05887946641543612,hits_hub,importance
-0.06257717705111032,hits_hub,doctypebranch
0.24129924889389295,hits_authority,importance
0.1908482688488323,hits_authority,doctypebranch
0.2981124370234234,harmonic_centrality,importance
0.17293069682394482,harmonic_centrality,doctypebranch
0.2501520361277761,disruption,importance
0.15085912150503322,disruption,doctypebranch
0.31811249411601555,composite,importance
0.16426904799813508,composite,doctypebranch
