ecli,references
ECLI:CE:ECHR:2011:0510JUD004805906,"['ECLI:CE:ECHR:2011:0120JUD003603604', 'ECLI:CE:ECHR:2011:0217JUD002473304', 'ECLI:CE:ECHR:2011:0120JUD000089105', 'ECLI:CE:ECHR:2010:0902JUD003323104', 'ECLI:CE:ECHR:2010:1221JUD005097308', 'ECLI:CE:ECHR:2011:0510JUD004805906', 'ECLI:CE:ECHR:2010:1014JUD002724004']"
ECLI:CE:ECHR:2011:0607JUD000223708,['ECLI:CE:ECHR:2011:0121JUD003069609']
ECLI:CE:ECHR:2011:0607JUD003004208,[]
ECLI:CE:ECHR:2011:0607JUD004234407,['ECLI:CE:ECHR:2011:0719JUD003797102']
ECLI:CE:ECHR:2011:0621JUD002965204,['ECLI:CE:ECHR:2010:1014JUD004519604']
ECLI:CE:ECHR:2011:0621JUD004336804,[]
ECLI:CE:ECHR:2011:0623JUD002049307,['ECLI:CE:ECHR:2011:0121JUD003069609']
ECLI:CE:ECHR:2011:0726JUD004141608,"['ECLI:CE:ECHR:2010:0902JUD000153708', 'ECLI:CE:ECHR:2011:0121JUD003069609']"
ECLI:CE:ECHR:2011:0927JUD003156407,['ECLI:CE:ECHR:2011:0524JUD003719308']
ECLI:CE:ECHR:2011:1011JUD004639010,"['ECLI:CE:ECHR:2011:0106JUD003493204', 'ECLI:CE:ECHR:2010:0720JUD000490006', 'ECLI:CE:ECHR:2010:0729JUD005421908', 'ECLI:CE:ECHR:2011:0121JUD003069609']"
ECLI:CE:ECHR:2011:1018JUD003510906,[]
ECLI:CE:ECHR:2011:1103JUD003201007,['ECLI:CE:ECHR:2011:0120JUD001960608']
ECLI:CE:ECHR:2011:1103JUD003420708,"['ECLI:CE:ECHR:2013:0108JUD004407709', 'ECLI:CE:ECHR:2011:1103JUD003420708']"
ECLI:CE:ECHR:2011:1108JUD001896807,[]
ECLI:CE:ECHR:2011:1108JUD004609206,[]
ECLI:CE:ECHR:2011:1110JUD004833709,"['ECLI:CE:ECHR:2011:0405JUD000868708', 'ECLI:CE:ECHR:2011:0120JUD001960608']"
ECLI:CE:ECHR:2011:1115JUD002368705,['ECLI:CE:ECHR:2010:1123JUD006004108']
ECLI:CE:ECHR:2011:1124JUD001921304,[]
ECLI:CE:ECHR:2011:1129JUD005090306,[]
ECLI:CE:ECHR:2011:1206JUD001619206,[]
ECLI:CE:ECHR:2011:1213JUD003182702,[]
ECLI:CE:ECHR:2011:1214DEC001321605,['ECLI:CE:ECHR:2011:0121JUD003069609']
ECLI:CE:ECHR:2011:1214DEC004016706,['ECLI:CE:ECHR:2011:0121JUD003069609']
ECLI:CE:ECHR:2011:1220JUD001048610,['ECLI:CE:ECHR:2011:0726JUD004141608']
ECLI:CE:ECHR:2012:0110JUD002225107,['ECLI:CE:ECHR:2011:0121JUD003069609']
ECLI:CE:ECHR:2012:0110JUD004252507,"['ECLI:CE:ECHR:2010:0902JUD004634406', 'ECLI:CE:ECHR:2010:1125JUD003025103', 'ECLI:CE:ECHR:2010:1216JUD003309908', 'ECLI:CE:ECHR:2011:0510JUD003734605', 'ECLI:CE:ECHR:2013:1024JUD003495907', 'ECLI:CE:ECHR:2010:1014JUD004519604', 'ECLI:CE:ECHR:2011:0510JUD004805906']"
ECLI:CE:ECHR:2012:0112JUD003990805,[]
ECLI:CE:ECHR:2012:0117JUD000813909,"['ECLI:CE:ECHR:2010:0720JUD000490006', 'ECLI:CE:ECHR:2010:0902JUD000153708']"
ECLI:CE:ECHR:2012:0117JUD003676006,[]
ECLI:CE:ECHR:2012:0117JUD004371007,"['ECLI:CE:ECHR:2010:1216JUD003309908', 'ECLI:CE:ECHR:2010:1125JUD003025103', 'ECLI:CE:ECHR:2010:1014JUD004519604']"
ECLI:CE:ECHR:2012:0124JUD002292604,"['ECLI:CE:ECHR:2011:0210JUD000447302', 'ECLI:CE:ECHR:2011:0210JUD001838205']"
ECLI:CE:ECHR:2012:0202JUD000915209,['ECLI:CE:ECHR:2011:0121JUD003069609']
ECLI:CE:ECHR:2012:0223JUD002776509,['ECLI:CE:ECHR:2011:0121JUD003069609']
ECLI:CE:ECHR:2012:0228JUD001742305,['ECLI:CE:ECHR:2011:0329JUD002344503']
ECLI:CE:ECHR:2012:0306JUD002356307,[]
ECLI:CE:ECHR:2012:0320JUD002424007,"['ECLI:CE:ECHR:2010:0902JUD004634406', 'ECLI:CE:ECHR:2010:1221JUD005097308', 'ECLI:CE:ECHR:2011:0510JUD003734605']"
ECLI:CE:ECHR:2012:0403JUD005444710,"['ECLI:CE:ECHR:2011:0113JUD000571608', 'ECLI:CE:ECHR:2010:1221JUD005097308', 'ECLI:CE:ECHR:2011:0113JUD004828907', 'ECLI:CE:ECHR:2011:0113JUD004407807', 'ECLI:CE:ECHR:2011:0510JUD004703909', 'ECLI:CE:ECHR:2011:0210JUD003469208', 'ECLI:CE:ECHR:2011:0510JUD005461709']"
ECLI:CE:ECHR:2012:0410JUD002173102,[]
ECLI:CE:ECHR:2012:0503JUD002452708,['ECLI:CE:ECHR:2012:0117JUD003676006']
ECLI:CE:ECHR:2012:0510JUD001690610,[]
ECLI:CE:ECHR:2012:0515JUD003380908,"['ECLI:CE:ECHR:2011:0623JUD002049307', 'ECLI:CE:ECHR:2012:0223JUD002776509']"
ECLI:CE:ECHR:2012:0531JUD001496604,[]
ECLI:CE:ECHR:2012:0612DEC003109808,"['ECLI:CE:ECHR:2010:0902JUD004634406', 'ECLI:CE:ECHR:2011:0106JUD003493204']"
ECLI:CE:ECHR:2012:0612JUD003018907,[]
ECLI:CE:ECHR:2012:0619JUD002940005,['ECLI:CE:ECHR:2011:0106JUD003493204']
ECLI:CE:ECHR:2012:0626JUD002682806,[]
ECLI:CE:ECHR:2012:0705JUD004171606,"['ECLI:CE:ECHR:2010:0930JUD001245104', 'ECLI:CE:ECHR:2010:1019JUD002099904']"
ECLI:CE:ECHR:2012:0724JUD002947606,['ECLI:CE:ECHR:2011:0510JUD004805906']
ECLI:CE:ECHR:2012:0724JUD004152610,[]
ECLI:CE:ECHR:2012:0731JUD000060407,"['ECLI:CE:ECHR:2011:0315JUD001081005', 'ECLI:CE:ECHR:2011:0308JUD001653006', 'ECLI:CE:ECHR:2011:0308JUD004910606']"
ECLI:CE:ECHR:2012:0912JUD001059308,['ECLI:CE:ECHR:2012:0117JUD003676006']
ECLI:CE:ECHR:2012:0920JUD003172002,[]
ECLI:CE:ECHR:2012:1002JUD003321011,"['ECLI:CE:ECHR:2011:0623JUD002049307', 'ECLI:CE:ECHR:2012:0223JUD002776509', 'ECLI:CE:ECHR:2012:0202JUD000915209', 'ECLI:CE:ECHR:2011:0121JUD003069609']"
ECLI:CE:ECHR:2012:1009DEC003391712,['ECLI:CE:ECHR:2012:0223JUD002776509']
ECLI:CE:ECHR:2012:1030JUD004015009,"['ECLI:CE:ECHR:2012:0417JUD005470309', 'ECLI:CE:ECHR:2010:0722JUD001228608', 'ECLI:CE:ECHR:2010:1221JUD005097308', 'ECLI:CE:ECHR:2012:0403JUD005444710', 'ECLI:CE:ECHR:2011:0405JUD000613009']"
ECLI:CE:ECHR:2012:1113JUD001596604,['ECLI:CE:ECHR:2011:0121JUD003069609']
ECLI:CE:ECHR:2012:1127JUD000722205,['ECLI:CE:ECHR:2011:0308JUD001273905']
ECLI:CE:ECHR:2012:1127JUD002971305,"['ECLI:CE:ECHR:2011:0120JUD003603604', 'ECLI:CE:ECHR:2011:0217JUD002473304', 'ECLI:CE:ECHR:2012:0912JUD001059308', 'ECLI:CE:ECHR:2011:0210JUD003094304']"
ECLI:CE:ECHR:2012:1127JUD003838008,[]
ECLI:CE:ECHR:2012:1127JUD004146110,"['ECLI:CE:ECHR:2012:0110JUD004252507', 'ECLI:CE:ECHR:2010:1125JUD003025103']"
ECLI:CE:ECHR:2012:1204JUD004145207,"['ECLI:CE:ECHR:2012:0117JUD003676006', 'ECLI:CE:ECHR:2011:0510JUD004805906', 'ECLI:CE:ECHR:2010:1123JUD006004108', 'ECLI:CE:ECHR:2011:0308JUD001273905', 'ECLI:CE:ECHR:2011:0324JUD002345802']"
ECLI:CE:ECHR:2012:1213JUD002268907,"['ECLI:CE:ECHR:2012:0202JUD000915209', 'ECLI:CE:ECHR:2011:0726JUD004141608', 'ECLI:CE:ECHR:2012:0223JUD002776509', 'ECLI:CE:ECHR:2011:0121JUD003069609']"
ECLI:CE:ECHR:2012:1213JUD003963009,"['ECLI:CE:ECHR:2012:0327JUD000543207', 'ECLI:CE:ECHR:2010:1202JUD002706505', 'ECLI:CE:ECHR:2011:0120JUD001481104', 'ECLI:CE:ECHR:2011:0719JUD003797102']"
ECLI:CE:ECHR:2012:1218DEC005380709,[]
ECLI:CE:ECHR:2012:1218JUD000294406,"['ECLI:CE:ECHR:2012:0731JUD002301604', 'ECLI:CE:ECHR:2012:0731JUD002565408', 'ECLI:CE:ECHR:2011:0726JUD004141608', 'ECLI:CE:ECHR:2011:0524JUD003719308', 'ECLI:CE:ECHR:2012:0612JUD000254608', 'ECLI:CE:ECHR:2011:0324JUD002345802', 'ECLI:CE:ECHR:2010:1202JUD002706505', 'ECLI:CE:ECHR:2011:0315JUD001081005', 'ECLI:CE:ECHR:2012:0612JUD004735407', 'ECLI:CE:ECHR:2012:0110JUD004252507', 'ECLI:CE:ECHR:2011:0329JUD002344503', 'ECLI:CE:ECHR:2011:1025JUD003325104', 'ECLI:CE:ECHR:2011:0607JUD002744107']"
ECLI:CE:ECHR:2013:0108JUD004023802,[]
ECLI:CE:ECHR:2013:0108JUD005602710,"['ECLI:CE:ECHR:2012:0110JUD004252507', 'ECLI:CE:ECHR:2010:1125JUD003025103', 'ECLI:CE:ECHR:2011:0621JUD002965204']"
ECLI:CE:ECHR:2013:0117JUD005201308,['ECLI:CE:ECHR:2012:0612JUD000254608']
ECLI:CE:ECHR:2013:0212JUD000015204,"['ECLI:CE:ECHR:2010:1125JUD003025103', 'ECLI:CE:ECHR:2012:0117JUD004371007', 'ECLI:CE:ECHR:2012:0410JUD002173102', 'ECLI:CE:ECHR:2012:0110JUD004252507', 'ECLI:CE:ECHR:2011:0621JUD002965204']"
ECLI:CE:ECHR:2013:0305DEC005438809,"['ECLI:CE:ECHR:2011:0308JUD001273905', 'ECLI:CE:ECHR:2012:0306JUD002356307']"
ECLI:CE:ECHR:2013:0314JUD001543805,"['ECLI:CE:ECHR:2011:0524JUD003719308', 'ECLI:CE:ECHR:2010:1028JUD003507904']"
ECLI:CE:ECHR:2013:0418JUD002735309,['ECLI:CE:ECHR:2010:0722JUD001228608']
ECLI:CE:ECHR:2013:0418JUD004582308,['ECLI:CE:ECHR:2010:0722JUD001228608']
ECLI:CE:ECHR:2013:0604JUD000554306,['ECLI:CE:ECHR:2012:0117JUD003676006']
ECLI:CE:ECHR:2013:0606JUD001807105,"['ECLI:CE:ECHR:2011:1103JUD000939005', 'ECLI:CE:ECHR:2013:0606JUD001807105', 'ECLI:CE:ECHR:2012:0912JUD001059308']"
ECLI:CE:ECHR:2013:0606JUD003845005,"['ECLI:CE:ECHR:2013:0606JUD003845005', 'ECLI:CE:ECHR:2011:1103JUD000939005', 'ECLI:CE:ECHR:2012:0912JUD001059308', 'ECLI:CE:ECHR:2011:0329JUD002344503']"
ECLI:CE:ECHR:2013:0606JUD005009410,"['ECLI:CE:ECHR:2012:0202JUD000915209', 'ECLI:CE:ECHR:2011:0121JUD003069609']"
ECLI:CE:ECHR:2013:0611DEC006554212,['ECLI:CE:ECHR:2012:0912JUD001059308']
ECLI:CE:ECHR:2013:0618DEC000619411,"['ECLI:CE:ECHR:2011:0510JUD004805906', 'ECLI:CE:ECHR:2011:0510JUD003734605', 'ECLI:CE:ECHR:2012:1213JUD002268907', 'ECLI:CE:ECHR:2012:0223JUD002776509']"
ECLI:CE:ECHR:2013:0618JUD004860906,"['ECLI:CE:ECHR:2010:1007JUD001277303', 'ECLI:CE:ECHR:2012:0228JUD001742305', 'ECLI:CE:ECHR:2011:0324JUD002345802']"
ECLI:CE:ECHR:2013:0620JUD006363809,"['ECLI:CE:ECHR:2011:0324JUD002345802', 'ECLI:CE:ECHR:2011:0419JUD004907606']"
ECLI:CE:ECHR:2013:0627JUD000059107,['ECLI:CE:ECHR:2012:0110JUD004252507']
ECLI:CE:ECHR:2013:0723JUD004187210,"['ECLI:CE:ECHR:2011:0623JUD002049307', 'ECLI:CE:ECHR:2012:1213JUD002268907', 'ECLI:CE:ECHR:2011:0726JUD004141608', 'ECLI:CE:ECHR:2010:1202JUD001285303', 'ECLI:CE:ECHR:2011:0121JUD003069609', 'ECLI:CE:ECHR:2012:0202JUD000915209', 'ECLI:CE:ECHR:2012:0912JUD001059308', 'ECLI:CE:ECHR:2012:0117JUD003676006', 'ECLI:CE:ECHR:2011:0630JUD002268907', 'ECLI:CE:ECHR:2011:1011JUD004639010', 'ECLI:CE:ECHR:2012:0223JUD002776509', 'ECLI:CE:ECHR:2011:0222JUD002432902']"
ECLI:CE:ECHR:2013:0801JUD001155407,"['ECLI:CE:ECHR:2012:0731JUD002301604', 'ECLI:CE:ECHR:2013:0226JUD002458904', 'ECLI:CE:ECHR:2011:0324JUD002345802', 'ECLI:CE:ECHR:2010:1202JUD002706505', 'ECLI:CE:ECHR:2012:1218JUD000294406']"
ECLI:CE:ECHR:2013:0827DEC001281013,[]
ECLI:CE:ECHR:2013:0917DEC000976509,[]
ECLI:CE:ECHR:2013:0917DEC003235709,['ECLI:CE:ECHR:2012:0117JUD003676006']
ECLI:CE:ECHR:2013:0919JUD001688008,[]
ECLI:CE:ECHR:2013:1010JUD003454106,"['ECLI:CE:ECHR:2012:1218JUD000294406', 'ECLI:CE:ECHR:2011:0524JUD003719308', 'ECLI:CE:ECHR:2011:0324JUD002345802']"
ECLI:CE:ECHR:2013:1015JUD003452910,[]
ECLI:CE:ECHR:2013:1024JUD004442508,['ECLI:CE:ECHR:2013:0117JUD005201308']
ECLI:CE:ECHR:2013:1107JUD003191307,"['ECLI:CE:ECHR:2012:0202JUD000915209', 'ECLI:CE:ECHR:2011:0121JUD003069609']"
