Correlation,Centrality,Ground Truth
0.18530365204043722,degree_centrality,importance
0.17576449653531465,degree_centrality,doctypebranch
0.2823898091817739,in_degree_centrality,importance
0.17489234770200446,in_degree_centrality,doctypebranch
-0.07881918389549793,out_degree_centrality,importance
0.04486508327926244,out_degree_centrality,doctypebranch
-0.02181955772907426,betweenness_centrality,importance
0.01242002550964635,betweenness_centrality,doctypebranch
0.2787513249594536,closeness_centrality,importance
0.1748020349442715,closeness_centrality,doctypebranch
0.18030236339623723,core_number,importance
0.17636032061117266,core_number,doctypebranch
0.2823898091817739,relative_in_degree_centrality,importance
0.17489234770200446,relative_in_degree_centrality,doctypebranch
0.27269649417302827,eigenvector_centrality,importance
0.17594812423816825,eigenvector_centrality,doctypebranch
0.2865945192013331,pagerank,importance
0.16749689296726458,pagerank,doctypebranch
-0.06567063372926715,hits_hub,importance
0.03738072770674555,hits_hub,doctypebranch
0.15406344229229085,hits_authority,importance
0.19253742760960643,hits_authority,doctypebranch
0.2787513249594536,harmonic_centrality,importance
0.1748020349442715,harmonic_centrality,doctypebranch
0.2780843391331027,disruption,importance
0.15597807244592893,disruption,doctypebranch
0.2865945192013331,composite,importance
0.17055387048149603,composite,doctypebranch
