Correlation,Centrality,Ground Truth
0.02628215949060764,degree_centrality,importance
0.01385483709127217,degree_centrality,doctypebranch
0.21732700751093245,in_degree_centrality,importance
0.2206472642647776,in_degree_centrality,doctypebranch
-0.2309542456016589,out_degree_centrality,importance
-0.25322330019633,out_degree_centrality,doctypebranch
,betweenness_centrality,importance
,betweenness_centrality,doctypebranch
0.21732700751093245,closeness_centrality,importance
0.2206472642647776,closeness_centrality,doctypebranch
0.03751125365215642,core_number,importance
0.026580027670397913,core_number,doctypebranch
0.21732700751093245,relative_in_degree_centrality,importance
0.2206472642647776,relative_in_degree_centrality,doctypebranch
0.21732700751093245,eigenvector_centrality,importance
0.2206472642647776,eigenvector_centrality,doctypebranch
0.21488606216586986,pagerank,importance
0.2202009191944655,pagerank,doctypebranch
-0.08444997161829607,hits_hub,importance
-0.08106155931963782,hits_hub,doctypebranch
0.09394008468197282,hits_authority,importance
0.06547438323300381,hits_authority,doctypebranch
0.21732700751093245,harmonic_centrality,importance
0.2206472642647776,harmonic_centrality,doctypebranch
0.21715774402490318,disruption,importance
0.22264477951291636,disruption,doctypebranch
0.0634650590781921,composite,importance
0.05415298389851905,composite,doctypebranch
