Correlation,Centrality,Ground Truth
0.18768289400744523,degree_centrality,importance
0.2131027833752333,degree_centrality,doctypebranch
0.28792693622141213,in_degree_centrality,importance
0.30579827351411665,in_degree_centrality,doctypebranch
-0.09352839814106957,out_degree_centrality,importance
-0.07495745643483431,out_degree_centrality,doctypebranch
,betweenness_centrality,importance
,betweenness_centrality,doctypebranch
0.28792693622141213,closeness_centrality,importance
0.30579827351411665,closeness_centrality,doctypebranch
0.19250604806825594,core_number,importance
0.2194415517905047,core_number,doctypebranch
0.28792693622141213,relative_in_degree_centrality,importance
0.30579827351411665,relative_in_degree_centrality,doctypebranch
0.28792693622141213,eigenvector_centrality,importance
0.30579827351411665,eigenvector_centrality,doctypebranch
0.28495419078956263,pagerank,importance
0.30542181698280013,pagerank,doctypebranch
-0.08030093181444625,hits_hub,importance
-0.05687298893899922,hits_hub,doctypebranch
0.13203478873036467,hits_authority,importance
0.14940482724432902,hits_authority,doctypebranch
0.28792693622141213,harmonic_centrality,importance
0.30579827351411665,harmonic_centrality,doctypebranch
0.2879118536379165,disruption,importance
0.3073076715568344,disruption,doctypebranch
0.28792693622141213,composite,importance
0.30579827351411665,composite,doctypebranch
