Correlation,Centrality,Ground Truth
0.28640580091845097,degree_centrality,importance
0.3183879968036618,degree_centrality,doctypebranch
0.45362089300330866,in_degree_centrality,importance
0.3919348722004629,in_degree_centrality,doctypebranch
-0.12863735992879552,out_degree_centrality,importance
-0.005797837595730696,out_degree_centrality,doctypebranch
0.005182763006549682,betweenness_centrality,importance
0.029744957757908874,betweenness_centrality,doctypebranch
0.4522078394487025,closeness_centrality,importance
0.38517003550807116,closeness_centrality,doctypebranch
0.2926812850602991,core_number,importance
0.3229327761724039,core_number,doctypebranch
0.45362089300330866,relative_in_degree_centrality,importance
0.3919348722004629,relative_in_degree_centrality,doctypebranch
0.4433988285845627,eigenvector_centrality,importance
0.36753733561364516,eigenvector_centrality,doctypebranch
0.446094576213773,pagerank,importance
0.37837530768690014,pagerank,doctypebranch
-0.13854509558078482,hits_hub,importance
-0.006289055166062768,hits_hub,doctypebranch
0.34248264437816045,hits_authority,importance
0.2917473619757095,hits_authority,doctypebranch
0.45162973115670635,harmonic_centrality,importance
0.38349760841192004,harmonic_centrality,doctypebranch
0.4404285871824123,disruption,importance
0.35618331565281186,disruption,doctypebranch
0.45362089300330866,composite,importance
0.3919348722004629,composite,doctypebranch
