Correlation,Centrality,Ground Truth
0.2442832080654007,degree_centrality,importance
0.28989626975069355,degree_centrality,doctypebranch
0.3608787238266052,in_degree_centrality,importance
0.36224283222294934,in_degree_centrality,doctypebranch
-0.058047485427164924,out_degree_centrality,importance
0.017049302757401807,out_degree_centrality,doctypebranch
0.006812824688902352,betweenness_centrality,importance
0.028603167748638712,betweenness_centrality,doctypebranch
0.3609426422400111,closeness_centrality,importance
0.3622955412253625,closeness_centrality,doctypebranch
0.2450635176083783,core_number,importance
0.293536292436588,core_number,doctypebranch
0.3608787238266052,relative_in_degree_centrality,importance
0.36224283222294934,relative_in_degree_centrality,doctypebranch
0.3612625721433195,eigenvector_centrality,importance
0.36256873440200144,eigenvector_centrality,doctypebranch
0.3610303198023329,pagerank,importance
0.3625943890543143,pagerank,doctypebranch
-0.07606246411509161,hits_hub,importance
0.006602050823123044,hits_hub,doctypebranch
0.2289777918115414,hits_authority,importance
0.22198888665025449,hits_authority,doctypebranch
0.3609426422400111,harmonic_centrality,importance
0.3622955412253625,harmonic_centrality,doctypebranch
0.3602109261619641,disruption,importance
0.358143056397526,disruption,doctypebranch
0.36101601365079633,composite,importance
0.36253050047273827,composite,doctypebranch
