Correlation,Centrality,Ground Truth
0.292324868350062,degree_centrality,importance
0.40047988591522643,degree_centrality,doctypebranch
0.48903858683412943,in_degree_centrality,importance
0.31732252178124737,in_degree_centrality,doctypebranch
-0.07302598425387789,out_degree_centrality,importance
0.2162681237659392,out_degree_centrality,doctypebranch
0.20609905822009955,betweenness_centrality,importance
0.09681761474760947,betweenness_centrality,doctypebranch
0.4913078939707935,closeness_centrality,importance
0.3199281149612676,closeness_centrality,doctypebranch
0.278234315770335,core_number,importance
0.4057463685363724,core_number,doctypebranch
0.48903858683412943,relative_in_degree_centrality,importance
0.31732252178124737,relative_in_degree_centrality,doctypebranch
0.48182307205218605,eigenvector_centrality,importance
0.31531249816302376,eigenvector_centrality,doctypebranch
0.48168313325725576,pagerank,importance
0.31868101886920724,pagerank,doctypebranch
-0.04172980999769478,hits_hub,importance
0.20170108712083082,hits_hub,doctypebranch
0.4815238869161276,hits_authority,importance
0.30330795485732315,hits_authority,doctypebranch
0.49115680780469967,harmonic_centrality,importance
0.31901350361121283,harmonic_centrality,doctypebranch
,disruption,importance
,disruption,doctypebranch
0.4913078939707935,composite,importance
0.3199281149612676,composite,doctypebranch
