Correlation,Centrality,Ground Truth
-0.002020340942211902,degree_centrality,importance
0.19994198179998887,degree_centrality,doctypebranch
0.3157365920017594,in_degree_centrality,importance
0.3836169782155615,in_degree_centrality,doctypebranch
-0.37523374233638496,out_degree_centrality,importance
-0.1574993244295715,out_degree_centrality,doctypebranch
-0.12271645588451768,betweenness_centrality,importance
-0.007995120890381104,betweenness_centrality,doctypebranch
0.31248947455122605,closeness_centrality,importance
0.37834067118406167,closeness_centrality,doctypebranch
-0.005481960752407771,core_number,importance
0.19625357584151085,core_number,doctypebranch
0.3157365920017594,relative_in_degree_centrality,importance
0.3836169782155615,relative_in_degree_centrality,doctypebranch
0.3003818547506674,eigenvector_centrality,importance
0.35825431397520496,eigenvector_centrality,doctypebranch
0.2987967743786467,pagerank,importance
0.36631101853925946,pagerank,doctypebranch
-0.37467907658713545,hits_hub,importance
-0.1532346211494751,hits_hub,doctypebranch
0.2888228446857034,hits_authority,importance
0.33499403904005165,hits_authority,doctypebranch
0.3121332516588545,harmonic_centrality,importance
0.37528834377569165,harmonic_centrality,doctypebranch
0.39372989574254247,disruption,importance
0.3744975617607111,disruption,doctypebranch
0.3157365920017594,composite,importance
0.3836169782155615,composite,doctypebranch
