Correlation,Centrality,Ground Truth
0.6599844562803356,degree_centrality,importance
0.3814707559809501,degree_centrality,doctypebranch
0.33206280332196025,in_degree_centrality,importance
0.2640338702275327,in_degree_centrality,doctypebranch
0.7176998988455072,out_degree_centrality,importance
0.3198152674237321,out_degree_centrality,doctypebranch
0.44744408911447225,betweenness_centrality,importance
0.21305209769624048,betweenness_centrality,doctypebranch
0.32639945348971794,closeness_centrality,importance
0.25922746145514236,closeness_centrality,doctypebranch
0.6499596753194062,core_number,importance
0.3775929657979838,core_number,doctypebranch
0.33206280332196025,relative_in_degree_centrality,importance
0.2640338702275327,relative_in_degree_centrality,doctypebranch
0.3235954960916668,eigenvector_centrality,importance
0.2580890482727767,eigenvector_centrality,doctypebranch
0.33367327745808967,pagerank,importance
0.2638639588467565,pagerank,doctypebranch
0.625600618879484,hits_hub,importance
0.28473962024655086,hits_hub,doctypebranch
0.2208610958075811,hits_authority,importance
0.19759860934814524,hits_authority,doctypebranch
0.3263806968830671,harmonic_centrality,importance
0.2593838529833804,harmonic_centrality,doctypebranch
,disruption,importance
,disruption,doctypebranch
0.7176998988455072,composite,importance
0.3198152674237321,composite,doctypebranch
